video_id,manual_cover_text,caption,topic_tag,first_level_category_id,first_level_category_name,second_level_category_id,second_level_category_name,third_level_category_id,third_level_category_name
161,UNKNOWN,这就是你和你同学的区别哈哈哈哈哈,[],9,喜剧,136,喜剧段子,-124,UNKNOWN
162,UNKNOWN,我胖故我在，越胖越可爱！ #鼠星星 #快手原创动漫 ,"[快手原创动漫,鼠星星]",20,二次元,368,动画,1872,少儿动画
163,UNKNOWN,正在做莜面 #说说我们村的新变化 #念想饭局 #有请讲书人 #月饼 #莜面 ,"[念想饭局,月饼,有请讲书人,莜面,说说我们村的新变化]",12,美食,153,美食教程,-124,UNKNOWN
164,UNKNOWN,生完宝宝以后胯宽腿粗穿什么都不好看？教你一个超级有效的收胯动作，千万记得收藏呦#宝妈 #变美变瘦变好看 #产后修复 #感谢快手我要上热门 #支持快手传播正能量 ,"[产后修复,变美变瘦变好看,宝妈,感谢快手我要上热门,支持快手传播正能量]",7,运动,-124,UNKNOWN,-124,UNKNOWN
165,全网最🔥斗🐻舞,#感谢官方大大给的每一次热门 #感谢官方感谢关注感谢老铁们的支持 #今天拍点啥 #跳舞 人生无常，无常的人生！哎！这扯淡的人生！#作品推广,"[今天拍点啥,作品推广,感谢官方大大给的每一次热门,感谢官方感谢关注感谢老铁们的支持,跳舞]",1,舞蹈,723,舞蹈日常,-124,UNKNOWN
166,惊呆 全村人,,[],11,生活,147,休闲娱乐,2519,炫技
167,UNKNOWN,我爱了！ #马嘉祺 #马嘉祺 #初恋男孩马嘉祺 #感谢快手官大大送上热门 #申请热门 ,"[初恋男孩马嘉祺,感谢快手官大大送上热门,申请热门,马嘉祺]",39,影视综,387,综艺,-124,UNKNOWN
168,考试时间到,考试时间到，请用四字成语形容军人_____,[],28,民生资讯,-124,UNKNOWN,-124,UNKNOWN
169,UNKNOWN,谢谢你从低谷期一直陪我到现在，你是我生命中最重要的人，我绝对不会让你输,[],34,其他,-124,UNKNOWN,-124,UNKNOWN
170,UNKNOWN,“你啊 你啊”,[],8,颜值,672,摆拍卡点,-124,UNKNOWN
171,UNKNOWN,推开门发现爷俩睡着了，果然半职奶爸带娃从来不会让我担心#半职奶爸带娃去旅行 ,[半职奶爸带娃去旅行],25,亲子,-124,UNKNOWN,-124,UNKNOWN
172,烧烤西红柿,怀孕的人是不是都喜欢吃酸的？,[],32,短剧,-124,UNKNOWN,-124,UNKNOWN
173,段子手的背后😂,努力了那么久。也非常感谢大家一直的支持与陪伴🙂🙂🙂,[],9,喜剧,136,喜剧段子,-124,UNKNOWN
174,UNKNOWN,#健康 #健康养生 #中医 #调理,"[中医,健康,健康养生,调理]",16,健康,179,看病治病,1163,常见疾病
175,幸福的种类千千万，知足最幸福 简单的晚饭做好了,感性的人过不了柴米油盐，理性的人过不了风花雪月，愿你一半烟火一般诗意，过成自己喜欢的样子❤️#女人 #美食  ,"[女人,念想饭局,美食]",12,美食,-124,UNKNOWN,-124,UNKNOWN
176,150小个子,#小个子显高显瘦穿搭 #穿搭 #爱官方爱热门 #时尚好物大赏 #今日穿搭 ,"[今日穿搭,小个子显高显瘦穿搭,时尚好物大赏,爱官方爱热门,穿搭]",5,时尚,-124,UNKNOWN,-124,UNKNOWN
177,UNKNOWN,,[],34,其他,418,生活泛拍,-124,UNKNOWN
178,农村一家人吃西瓜皮炒肉,#感谢快手我要上热门 #记录我的农村生活 #作品推广 #美食 今天给宝宝做了一个西瓜，皮炒肉。很好，吃的一道美食，你们吃过吗？喜欢农村生活的双击加关注，谢谢，感谢支持。,"[东盟,作品推广,感谢快手我要上热门,美食,记录我的农村生活]",12,美食,153,美食教程,-124,UNKNOWN
179,一女子做近视手术，精神崩溃,一女子做近视手术，精神彻底崩溃：每晚吃3颗安眠药,[],28,民生资讯,223,社会事件,1830,社会新闻
180,UNKNOWN,大胆点 叫老__,[],8,颜值,672,摆拍卡点,-124,UNKNOWN
181,UNKNOWN,#健康养生 #感谢快手我要上热门 #感谢快手平台 ,"[健康养生,感谢快手平台,感谢快手我要上热门]",16,健康,-124,UNKNOWN,-124,UNKNOWN
182,《南泥湾》唱的太好听了,一首《南泥湾》送给大家！希望家人们喜欢！喜欢的支持一下玲玲！感谢大家的支持！感谢官方正能量绿色平台！ #热门歌曲 #我要发光  #用快影上热门 #创造营2020 #爱音乐爱唱歌  @快手创作者激励计划(O792200110)  @快手认证小助手(O929027477)  @快手卖货助手(O40300015)  @快手音乐人(O40300011) @快手直播小助手(O1485457043)  @快手认证小助手(O929027477)  @快手行动(O40300009)  @快手正能量(O40300005)   @快手星闻(O40300003)  @快手小店(O40300141)  #作品推广,"[作品推广,创造营2020,我要发光,热门歌曲,爱音乐爱唱歌,用快影上热门]",2,音乐,725,音乐演唱,-124,UNKNOWN
183,UNKNOWN,合肥高铁南站，他带了瓶开过封的茅台被拦下，酒值4000元他舍不得扔，就一饮而尽。 ,[],28,民生资讯,223,社会事件,-124,UNKNOWN
184,UNKNOWN,#今日份的自拍 #时尚热门视频榜 #快手创业用商家号 #短视频带货王 关注➕评论全程小黄车下单，喜欢的去小黄车下单吧。,"[今日份的自拍,快手创业用商家号,时尚热门视频榜,短视频带货王]",5,时尚,737,营销售卖,2595,配饰
185,UNKNOWN,人们常说把握时间，其实我们只是要尽量掌握自己的所拥有的这段生命，因为没人能真正把握住时间。 #愿我们2020好运连连 ,[愿我们2020好运连连],34,其他,-124,UNKNOWN,-124,UNKNOWN
186,UNKNOWN,豪横,[],28,民生资讯,223,社会事件,-124,UNKNOWN
187,魔动闪霸,我拽嘛？,[],20,二次元,195,二次元真人秀,1206,JK与制服
188,因为爱情/🧸,不一定每个女孩都能遇见她的王子 但一定会有骑士把她宠成公主.,[],19,情感,744,情感关系,2636,亲密关系
189,UNKNOWN,#谢谢快手官方推送 ,[谢谢快手官方推送],12,美食,153,美食教程,1460,菜肴
190,UNKNOWN,#南无观世音菩萨摩诃萨# #祈福# #感谢快手平台# 观音菩萨表示大慈大悲，慈是使他人快乐，悲是帮助他人解脱烦恼和痛苦。慈悲一切、怜悯一切、救护一切众生，就是大慈大悲。#作品推广# #,"[作品推广,南无观世音菩萨摩诃萨,感谢快手平台,祈福]",21,人文,-124,UNKNOWN,-124,UNKNOWN
191,UNKNOWN,每次都说姑娘往娘家送这回妈送姑娘家了！,[],12,美食,153,美食教程,1458,面点
192,UNKNOWN,11点开意向金～ #JK #jk格裙 #jk制服 ,"[JK,jk,jk制服,jk格裙]",20,二次元,195,二次元真人秀,-124,UNKNOWN
193,❤️她家饰品真好看❤️,#饰品 #爱官方爱热门 #我要在发现页曝光 #感谢快手我要上热门 #作品推广 ,"[作品推广,感谢快手我要上热门,我要在发现页曝光,爱官方爱热门,饰品]",5,时尚,737,营销售卖,2595,配饰
194,成安老郭龙开始啦有要的说话,有要的说话,[],12,美食,292,美食日常,-124,UNKNOWN
195,床上有说法,#今日份的自拍 #今日份的自拍 #感谢官方感谢关注感谢老铁们的支持同城热点 #快手创作者服务中心  ,"[今日份的自拍,快手创作者服务中心,感谢官方感谢关注感谢老铁们的支持同城热点]",16,健康,-124,UNKNOWN,-124,UNKNOWN
196,UNKNOWN,老爷子一打水就找我 #感谢快手平台 ,[感谢快手平台],9,喜剧,136,喜剧段子,-124,UNKNOWN
197,UNKNOWN,有神奇头像吗,[],26,摄影,-124,UNKNOWN,-124,UNKNOWN
198,UNKNOWN,#作品推广 #感谢快手平台传播正能量 #爱生活爱官方爱热门 #感谢快手官大大送上热门 #感谢家人们一路的支持与陪伴 喜欢的评论打出我要我要，直播间里一件也是批发价。,"[作品推广,感谢家人们一路的支持与陪伴,感谢快手官大大送上热门,感谢快手平台传播正能量,爱生活爱官方爱热门]",5,时尚,737,营销售卖,2596,女装
199,UNKNOWN,我从来也没说公婆必须带孙子，都是互相的，我自己的孩子我自己带过来的，就是不想和一些不明白是非的人来往了，就这样！  @今天拍点啥(O840386039) @推广小助手(O40300047) #感谢快手我要上热门 #支持快手传播正能量 #作品推广 #商家号战疫行动 #快手创作者服务中心,"[作品推广,商家号战疫行动,快手创作者服务中心,感谢快手我要上热门,支持快手传播正能量]",25,亲子,235,晒娃,1231,0至3岁萌宝
200,UNKNOWN,路见不平拔💰相助,[],32,短剧,-124,UNKNOWN,-124,UNKNOWN
201,你过得还好吗？💔,痛苦的时候就多微笑去面对事实~何必不开心呢？🙃,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
202,韩国小店韩款,#感恩官方助推热门涨粉 #每天穿搭不重样 #感谢快手官大大送上热门 #感谢快手我要上热门 #快手短视频带货王 ,"[快手短视频带货王,感恩官方助推热门涨粉,感谢快手官大大送上热门,感谢快手我要上热门,每天穿搭不重样]",5,时尚,-124,UNKNOWN,-124,UNKNOWN
203,UNKNOWN,爆笑😂国外一网友想吓唬小伙伴，可没想到等来了一头牛！#搞笑 ,[搞笑],9,喜剧,-124,UNKNOWN,-124,UNKNOWN
204,没有🆚就没有伤害  80克和100克       澳洲，除螨皂,#感谢快手我要上热门 #爱护肤爱官方爱热门 #DHV护肤品 没有对比就没有伤害啊！80克和100克差距,"[DHV护肤品,感谢快手我要上热门,爱护肤爱官方爱热门]",4,美妆,115,护肤,-124,UNKNOWN
205,UNKNOWN,,[],7,运动,-124,UNKNOWN,-124,UNKNOWN
206,UNKNOWN,让你认清世界的真像！😁,[],28,民生资讯,223,社会事件,-124,UNKNOWN
207,UNKNOWN,#变瘦变美变好看 #美妆 #美女 #时尚穿搭 #眨眼染发 ,"[变瘦变美变好看,时尚穿搭,眨眼染发,美女,美妆]",11,生活,-124,UNKNOWN,-124,UNKNOWN
208,UNKNOWN,,[],34,其他,-124,UNKNOWN,-124,UNKNOWN
209,珀莱雅,#嗨购美妆季 #夏日美妆好物 #快手创作者服务中心 #美妆分享 ,"[嗨购美妆季,夏日美妆好物,快手创作者服务中心,美妆分享]",4,美妆,115,护肤,-124,UNKNOWN
210,UNKNOWN,,[],11,生活,-124,UNKNOWN,-124,UNKNOWN
211,这裤子真绝！,"女子穿“钉子裤”坐公交车, 司机急刹车结果男子悲剧了。网友：这款裤子真绝！",[],28,民生资讯,223,社会事件,2442,趣闻趣事
212,快手作品 你莫走,#感谢快手我要上热门 #感谢快手官大大送上热门 ,"[感谢快手官大大送上热门,感谢快手我要上热门]",1,舞蹈,-124,UNKNOWN,-124,UNKNOWN
213,UNKNOWN,纯棉薄款透气迷彩套装 🥰男女同款#感谢快手官大大送上热门 #同城热点 #春夏复工装 #官方大大我要上热门 #感谢官方大大给的每一次热门 ,"[同城热点,官方大大我要上热门,感谢官方大大给的每一次热门,感谢快手官大大送上热门,春夏复工装]",5,时尚,737,营销售卖,-124,UNKNOWN
214,🔥玉米火了🔥,#感谢快手我要上热门 ,[感谢快手我要上热门],12,美食,292,美食日常,-124,UNKNOWN
215,UNKNOWN,玩王者打出真实伤害😂 ,[],32,短剧,-124,UNKNOWN,-124,UNKNOWN
216,刷身份证打电话,虽然平平淡淡 但是真真切切,[],19,情感,744,情感关系,2636,亲密关系
217,UNKNOWN,太真实了,[],9,喜剧,-124,UNKNOWN,-124,UNKNOWN
218,彤彤让宝军不紧张,,[],2,音乐,725,音乐演唱,-124,UNKNOWN
219,UNKNOWN,,[],11,生活,-124,UNKNOWN,-124,UNKNOWN
220,UNKNOWN,,[],5,时尚,737,营销售卖,-124,UNKNOWN
221,UNKNOWN,,[],16,健康,-124,UNKNOWN,-124,UNKNOWN
222,UNKNOWN,#感谢有你们的陪伴 #娱乐搞笑幽默 #推广小助手 #今天拍点啥 ,"[今天拍点啥,娱乐搞笑幽默,感谢有你们的陪伴,推广小助手]",9,喜剧,136,喜剧段子,-124,UNKNOWN
223,狗好运气,不要占小便宜😂,[],17,宠物,233,宠物日常记录,1169,宠物狗
224,UNKNOWN,养殖户给发来的反馈视频，母女平安，东家大喜，谢谢大哥的信任[抱拳][抱拳],[],13,三农,733,农业与农民,2616,养殖业
225,开心一刻, @今天拍点啥(O840386039) #快手创作者激励中心 #爱官方爱热门 #作品推广 #感谢快手官大大送上热门 #感谢快手我要上热门 ,"[作品推广,快手创作者激励中心,感谢快手官大大送上热门,感谢快手我要上热门,爱官方爱热门]",19,情感,-124,UNKNOWN,-124,UNKNOWN
226,UNKNOWN,#阿弥陀佛 #感谢快手 #感谢快手绿色平台 #感谢官方 #感谢快手所有工作人员 🙏🙏🙏,"[感谢官方,感谢快手,感谢快手所有工作人员,感谢快手绿色平台,阿弥陀佛]",21,人文,680,宗教,2415,佛教
227,高端绣花,,[],5,时尚,737,营销售卖,2596,女装
228,UNKNOWN,爸爸姓马，做🍺生意，生了个儿子取名：马卖啤😂#快手创作者服务中心 @快手创作者服务中心(O40300138) ,[快手创作者服务中心],9,喜剧,136,喜剧段子,-124,UNKNOWN
229,UNKNOWN,老师的爱心提示句句经典，纸短情长。祝所有考生金榜题名，考试成绩不扎心！#感谢快手我要上热门 #高考加油 ,"[感谢快手我要上热门,高考加油]",28,民生资讯,223,社会事件,1830,社会新闻
230,UNKNOWN,,[],13,三农,-124,UNKNOWN,-124,UNKNOWN
231,UNKNOWN,今天6时30分起，武汉市防汛应急响应级别由Ⅲ级提升至Ⅱ级#预警 #防汛#武汉 ,"[防汛,预警]",28,民生资讯,223,社会事件,-124,UNKNOWN
232,自游泳,,[],7,运动,129,水上运动,1069,游泳
233,UNKNOWN,贵州大山里的村子，这里的人家户为什么都喜欢把房子建在这样的小山丘下？是为了有靠山吗？#跟着快手去旅行#,[跟着快手去旅行],10,旅游,728,旅游种草,2565,境内游种草
234,UNKNOWN,感觉生完孩子都有一些轻微抑郁，有时候情绪低落，孩子有一点不听话就想吼他，看着满屋子乱糟糟的玩具还有吃东西掉的渣渣，心里烦的很#快手创作者服务中心# #感谢快手我要上热门# #推广小助手# #支持快手传播正能量# ##情感语录 #,"[快手创作者服务中心,情感语录,感谢快手我要上热门,推广小助手,支持快手传播正能量]",19,情感,-124,UNKNOWN,-124,UNKNOWN
235,UNKNOWN,#感谢快手官大大送上热门 #此作品申请热门 #作品推广 #作品推广小助手 #阿弥陀佛保佑家人平安健康幸福快乐健康长寿 ,"[作品推广,作品推广小助手,感谢快手官大大送上热门,此作品申请热门,阿弥陀佛保佑家人平安健康幸福快乐健康长寿]",21,人文,680,宗教,2415,佛教
236,UNKNOWN,#北京 #河北 #感谢快手我要上热门 #支持快手传播正能量 ,"[北京,感谢快手我要上热门,支持快手传播正能量,河北]",28,民生资讯,-124,UNKNOWN,-124,UNKNOWN
237,万物有灵,兔妈妈薅自己的毛为兔宝宝搭窝。万物有灵，母爱不分物种！,[],29,科学与法律,689,科学,2455,动植物与微生物
238,UNKNOWN,不要用大人的想法决定孩子的思想，因为我们永远不知道孩子在用什么角度看世界！,[],26,摄影,686,主题摄影,2434,景物摄影
239,UNKNOWN,,[],13,三农,733,农业与农民,2615,种植业
240,UNKNOWN,#文字视频 #作品推广 #感谢快手我要上热门,"[作品推广,感谢快手我要上热门,文字视频]",19,情感,745,情绪分享,2641,积极励志
241,当超A遇上Jk时,#感谢快手我要上热门 #穿搭 #时尚穿搭 #时尚穿搭 #日常穿搭 ,"[感谢快手我要上热门,日常穿搭,时尚穿搭,穿搭]",5,时尚,-124,UNKNOWN,-124,UNKNOWN
242,UNKNOWN,,[],11,生活,386,职业生活,-124,UNKNOWN
243,UNKNOWN,一个十个月小朋友的举动有没有被暖到❤️,[],25,亲子,235,晒娃,1231,0至3岁萌宝
244,最毒食物,#感谢快手我要上热门 #感谢快手官大大送上热门 #感谢官方大大给的每一次热门 #作品推广 #今天拍点啥 ,"[今天拍点啥,作品推广,感谢官方大大给的每一次热门,感谢快手官大大送上热门,感谢快手我要上热门]",16,健康,232,保健养生,1524,其他保健养生
245,UNKNOWN,,[],13,三农,733,农业与农民,2615,种植业
246,UNKNOWN,叶子老师简单明了，从不拖沓! #眼妆# #美妆# #快手颜值大赛# #感谢快手我要上热门# #感谢快手大大我要上热门#,"[快手颜值大赛,感谢快手大大我要上热门,感谢快手我要上热门,眼妆,美妆]",4,美妆,-124,UNKNOWN,-124,UNKNOWN
247,UNKNOWN,万中万中,[],11,生活,-124,UNKNOWN,-124,UNKNOWN
248,超级好看的孙尚香,@柒音_喵喵喵(O1052795614)这个仿的孙尚香真的超级可,[],20,二次元,-124,UNKNOWN,-124,UNKNOWN
249,UNKNOWN,#感谢快手我要上热门 #陪你读书 #快手线上书市 #儿童书籍 #有请讲书人 @快手读书(O40300169) @今天拍点啥(O840386039) ,"[儿童书籍,快手线上书市,感谢快手我要上热门,有请讲书人,陪你读书]",14,教育,739,亲子教育,2622,早教幼教
250,🔥队友除了吃鸡啥都会😂,进来的小可爱给个双击加关注哦点关注一起打游戏哦😂#和平精英 #官方大大我要热门 ,"[和平精英,官方大大我要热门]",3,游戏,271,吃鸡游戏,-124,UNKNOWN
251,乘风破浪,❤ #乘风破浪的姐姐 #无价之姐  @宋小睿【童模】(O190367) ,"[乘风破浪的姐姐,无价之姐]",25,亲子,-124,UNKNOWN,-124,UNKNOWN
252,UNKNOWN,这种行为真是刷新我的认识 #超市 #贼喊捉贼 #反转 ,"[反转,贼喊捉贼,超市]",32,短剧,-124,UNKNOWN,-124,UNKNOWN
253,UNKNOWN,,[],25,亲子,235,晒娃,1231,0至3岁萌宝
254,话题女王 范冰冰,虽然#范冰冰 绯闻不断，当所有人远离她时，只有成龙冯小刚出来声援，不管俗人眼光主动牵手冯导走红毯，老艺人重情义👍🏻#明星 ,"[明星,范冰冰]",6,明星娱乐,667,娱乐八卦,-124,UNKNOWN
255,这特效好真实🔥,翻白眼能不能让你点个赞🔥 @苏宁❤️❤️(O1173006595) @分享哥📹模特现场(O822685845) @正义【职业摄影】(O1400303720) ,[],11,生活,-124,UNKNOWN,-124,UNKNOWN
256,UNKNOWN,山西”黑老大“任爱军在监狱里开单间设小灶，用冰箱、电脑，酒后无故打人。这背后涉及多名公职人员。 ,[],28,民生资讯,223,社会事件,1859,法制事件
257,UNKNOWN,坑人螺丝升级版，打开方式。。你们有没有猜对。#支持快手传播正能量 #益智 #烧脑 @快手创作者服务中心(O40300138) @推广小助手(O40300047) ,"[支持快手传播正能量,烧脑,益智]",11,生活,702,国内生活,-124,UNKNOWN
258,消防员特殊的 “T恤”,向消防战士致敬！ #让我们为消防员致敬 #致敬消防员 #消防员 ,"[消防员,致敬消防员,让我们为消防员致敬]",28,民生资讯,-124,UNKNOWN,-124,UNKNOWN
